GEO_ID,COUNTY,TOTAL,TOTALurban,TOTALinsideurbanizedareas,TOTALurbanclusters,TOTALrural,STATE
28125,Sharkey,4916,0,0,0,4916,Mississippi
48207,Haskell,5899,3090,0,3090,2809,Texas
38073,Ransom,5457,0,0,0,5457,NorthDakota
42131,Wyoming,28276,4678,1252,3426,23598,Pennsylvania
16023,Butte,2891,0,0,0,2891,Idaho
30003,Big Horn,12865,3614,0,3614,9251,Montana
55129,Washburn,15911,2673,0,2673,13238,Wisconsin
54007,Braxton,14523,0,0,0,14523,WestVirginia
12089,Nassau,73314,38016,0,38016,35298,Florida
20077,Harper,6034,0,0,0,6034,Kansas
51790,Staunton city,23746,22869,22869,0,877,Virginia
12063,Jackson,49746,12256,0,12256,37490,Florida
34033,Salem,66083,36147,26228,9919,29936,NewJersey
48339,Montgomery,455746,352175,305486,46689,103571,Texas
27125,Red Lake,4089,0,0,0,4089,Minnesota
51035,Carroll,30042,858,0,858,29184,Virginia
8087,Morgan,28159,18994,0,18994,9165,Colorado
18049,Fulton,20836,7309,0,7309,13527,Indiana
28025,Clay,20634,9173,0,9173,11461,Mississippi
47075,Haywood,18787,9879,0,9879,8908,Tennessee
51109,Louisa,33153,0,0,0,33153,Virginia
18113,Noble,47536,15188,0,15188,32348,Indiana
32023,Nye,43946,28446,0,28446,15500,Nevada
22015,Bossier Parish,116979,88504,83133,5371,28475,Louisiana
8081,Moffat,13795,10021,0,10021,3774,Colorado
27123,Ramsey,508640,507688,507688,0,952,Minnesota
33007,Coos,33055,11159,0,11159,21896,NewHampshire
6011,Colusa,21419,14624,0,14624,6795,California
48505,Zapata,14018,10719,0,10719,3299,Texas
47033,Crockett,14586,4758,0,4758,9828,Tennessee
20043,Doniphan,7945,2368,2368,0,5577,Kansas
22077,Pointe Coupee Parish,22802,9620,0,9620,13182,Louisiana
5139,Union,41639,18944,0,18944,22695,Arkansas
21227,Warren,113792,78306,78306,0,35486,Kentucky
13147,Hart,25213,6438,0,6438,18775,Georgia
28021,Claiborne,9604,0,0,0,9604,Mississippi
72121,Sabana Grande Municipio,25265,23163,23163,0,2102,PuertoRico
48231,Hunt,86129,37353,0,37353,48776,Texas
41039,Lane,351715,290084,247421,42663,61631,Oregon
18007,Benton,8854,0,0,0,8854,Indiana
51063,Floyd,15279,0,0,0,15279,Virginia
39095,Lucas,441815,421226,421226,0,20589,Ohio
20173,Sedgwick,498365,460197,460197,0,38168,Kansas
39133,Portage,161419,108452,102302,6150,52967,Ohio
48287,Lee,16612,5030,0,5030,11582,Texas
13059,Clarke,116714,109875,109875,0,6839,Georgia
6041,Marin,252409,235952,235952,0,16457,California
38077,Richland,16321,7834,0,7834,8487,NorthDakota
51011,Appomattox,14973,0,0,0,14973,Virginia
16033,Clark,982,0,0,0,982,Idaho
48193,Hamilton,8517,3034,0,3034,5483,Texas
41055,Sherman,1765,0,0,0,1765,Oregon
26037,Clinton,75382,35485,27060,8425,39897,Michigan
17085,Jo Daviess,22678,6216,3051,3165,16462,Illinois
19153,Polk,430640,409501,406100,3401,21139,Iowa
47113,Madison,98294,72908,71880,1028,25386,Tennessee
13183,Long,14464,2699,2699,0,11765,Georgia
42121,Venango,54984,24877,0,24877,30107,Pennsylvania
55001,Adams,20875,0,0,0,20875,Wisconsin
1043,Cullman,80406,21517,0,21517,58889,Alabama
19123,Mahaska,22381,12545,0,12545,9836,Iowa
17159,Richland,16233,9177,0,9177,7056,Illinois
48283,La Salle,6886,3694,0,3694,3192,Texas
40131,Rogers,86905,43196,17874,25322,43709,Oklahoma
8009,Baca,3788,0,0,0,3788,Colorado
20197,Wabaunsee,7053,0,0,0,7053,Kansas
47013,Campbell,40716,18313,0,18313,22403,Tennessee
13173,Lanier,10078,2910,0,2910,7168,Georgia
26009,Antrim,23580,0,0,0,23580,Michigan
17201,Winnebago,295266,271898,271898,0,23368,Illinois
56043,Washakie,8533,5465,0,5465,3068,Wyoming
29033,Carroll,9295,3296,0,3296,5999,Missouri
30085,Roosevelt,10425,6283,0,6283,4142,Montana
46057,Hamlin,5903,0,0,0,5903,SouthDakota
29055,Crawford,24696,6592,0,6592,18104,Missouri
2105,Hoonah-Angoon Census Area,2150,0,0,0,2150,Alaska
48351,Newton,14445,0,0,0,14445,Texas
36025,Delaware,47980,10381,0,10381,37599,NewYork
13227,Pickens,29431,7916,0,7916,21515,Georgia
35001,Bernalillo,662564,634766,634766,0,27798,NewMexico
26109,Menominee,24029,8570,0,8570,15459,Michigan
48395,Robertson,16622,4346,0,4346,12276,Texas
29047,Clay,221939,200154,179607,20547,21785,Missouri
1009,Blount,57322,5760,386,5374,51562,Alabama
1051,Elmore,79303,36330,26957,9373,42973,Alabama
18183,Whitley,33292,9600,375,9225,23692,Indiana
47093,Knox,432226,385021,384976,45,47205,Tennessee
39131,Pike,28709,7396,0,7396,21313,Ohio
46101,Moody,6486,0,0,0,6486,SouthDakota
8071,Las Animas,15507,9181,0,9181,6326,Colorado
27169,Winona,51461,33689,0,33689,17772,Minnesota
18013,Brown,15242,0,0,0,15242,Indiana
45003,Aiken,160099,100864,100864,0,59235,SouthCarolina
45043,Georgetown,60158,35182,7539,27643,24976,SouthCarolina
25013,Hampden,463490,423765,423765,0,39725,Massachusetts
40069,Johnston,10957,0,0,0,10957,Oklahoma
51053,Dinwiddie,28001,8062,8062,0,19939,Virginia
26123,Newaygo,48460,7831,0,7831,40629,Michigan
42027,Centre,153990,104378,87454,16924,49612,Pennsylvania
31113,Logan,763,0,0,0,763,Nebraska
27023,Chippewa,12441,6178,0,6178,6263,Minnesota
31171,Thomas,647,0,0,0,647,Nebraska
50025,Windham,44513,14135,0,14135,30378,Vermont
31011,Boone,5505,0,0,0,5505,Nebraska
18147,Spencer,20952,0,0,0,20952,Indiana
20059,Franklin,25992,12450,0,12450,13542,Kansas
21231,Wayne,20813,6716,0,6716,14097,Kentucky
37009,Ashe,27281,4129,0,4129,23152,NorthCarolina
19149,Plymouth,24986,9260,23,9237,15726,Iowa
51135,Nottoway,15853,7555,0,7555,8298,Virginia
33009,Grafton,89118,27880,0,27880,61238,NewHampshire
37129,New Hanover,202667,198178,198178,0,4489,NorthCarolina
48187,Guadalupe,131533,97121,72999,24122,34412,Texas
31081,Hamilton,9124,4466,0,4466,4658,Nebraska
37007,Anson,26948,5791,0,5791,21157,NorthCarolina
8035,Douglas,285465,256098,247595,8503,29367,Colorado
30033,Garfield,1206,0,0,0,1206,Montana
51071,Giles,17286,5828,0,5828,11458,Virginia
37101,Johnston,168878,80999,37449,43550,87879,NorthCarolina
42125,Washington,207820,143760,138817,4943,64060,Pennsylvania
31173,Thurston,6940,0,0,0,6940,Nebraska
47029,Cocke,35662,11579,0,11579,24083,Tennessee
72041,Cidra Municipio,43480,41788,41788,0,1692,PuertoRico
34013,Essex,783969,783855,783855,0,114,NewJersey
36097,Schuyler,18343,3457,0,3457,14886,NewYork
21137,Lincoln,24742,4538,0,4538,20204,Kentucky
8055,Huerfano,6711,2943,0,2943,3768,Colorado
10005,Sussex,197145,115717,24588,91129,81428,Delaware
27161,Waseca,19136,9537,0,9537,9599,Minnesota
8069,Larimer,299630,264692,251386,13306,34938,Colorado
47181,Wayne,17021,0,0,0,17021,Tennessee
38019,Cavalier,3993,0,0,0,3993,NorthDakota
41023,Grant,7445,0,0,0,7445,Oregon
32015,Lander,5775,3520,0,3520,2255,Nevada
1007,Bibb,22915,7252,0,7252,15663,Alabama
5019,Clark,22995,10491,0,10491,12504,Arkansas
29203,Shannon,8441,0,0,0,8441,Missouri
37013,Beaufort,47759,16429,0,16429,31330,NorthCarolina
12113,Santa Rosa,151372,119600,119600,0,31772,Florida
2240,Southeast Fairbanks Census Area,7029,0,0,0,7029,Alaska
48087,Collingsworth,3057,0,0,0,3057,Texas
39029,Columbiana,107841,60537,0,60537,47304,Ohio
21157,Marshall,31448,4447,0,4447,27001,Kentucky
51690,Martinsville city,13821,13821,0,13821,0,Virginia
31039,Cuming,9139,3180,0,3180,5959,Nebraska
29173,Ralls,10167,396,0,396,9771,Missouri
48439,Tarrant,1809034,1785730,1785397,333,23304,Texas
48053,Burnet,42750,18950,0,18950,23800,Texas
16001,Ada,392365,370894,349911,20983,21471,Idaho
47147,Robertson,66283,30994,13186,17808,35289,Tennessee
27105,Nobles,21378,12616,0,12616,8762,Minnesota
19143,Osceola,6462,2690,0,2690,3772,Iowa
8025,Crowley,5823,0,0,0,5823,Colorado
37067,Forsyth,350670,324908,324908,0,25762,NorthCarolina
48335,Mitchell,9403,5948,0,5948,3455,Texas
18143,Scott,24181,11434,0,11434,12747,Indiana
20065,Graham,2597,0,0,0,2597,Kansas
29013,Bates,17049,3875,0,3875,13174,Missouri
12075,Levy,40801,3244,0,3244,37557,Florida
4025,Yavapai,211033,140976,84744,56232,70057,Arizona
17199,Williamson,66357,43266,39645,3621,23091,Illinois
39031,Coshocton,36901,14218,0,14218,22683,Ohio
72133,Santa Isabel Municipio,23274,20295,0,20295,2979,PuertoRico
13067,Cobb,688078,686384,686384,0,1694,Georgia
32033,White Pine,10030,4681,0,4681,5349,Nevada
17105,Livingston,38950,23057,0,23057,15893,Illinois
13117,Forsyth,175511,158097,158097,0,17414,Georgia
30087,Rosebud,9233,0,0,0,9233,Montana
55021,Columbia,56833,22352,0,22352,34481,Wisconsin
42075,Lebanon,133568,98098,98098,0,35470,Pennsylvania
28087,Lowndes,59779,34314,0,34314,25465,Mississippi
4019,Pima,980263,906513,834443,72070,73750,Arizona
51515,Bedford city,6222,6094,0,6094,128,Virginia
19089,Howard,9566,3540,0,3540,6026,Iowa
1101,Montgomery,229363,205300,205300,0,24063,Alabama
29079,Grundy,10261,5596,0,5596,4665,Missouri
38093,Stutsman,21100,15284,0,15284,5816,NorthDakota
17203,Woodford,38664,17443,5444,11999,21221,Illinois
18039,Elkhart,197559,156887,146461,10426,40672,Indiana
17079,Jasper,9698,2923,0,2923,6775,Illinois
40085,Love,9423,0,0,0,9423,Oklahoma
72013,Arecibo Municipio,96440,87401,87401,0,9039,PuertoRico
48213,Henderson,78532,31326,0,31326,47206,Texas
21133,Letcher,24519,0,0,0,24519,Kentucky
19085,Harrison,14928,2819,0,2819,12109,Iowa
56041,Uinta,21118,12017,0,12017,9101,Wyoming
20031,Coffey,8601,2503,0,2503,6098,Kansas
27085,McLeod,36651,19588,0,19588,17063,Minnesota
19023,Butler,14867,0,0,0,14867,Iowa
56013,Fremont,40123,19490,0,19490,20633,Wyoming
27165,Watonwan,11211,4585,0,4585,6626,Minnesota
1125,Tuscaloosa,194656,145003,139114,5889,49653,Alabama
13097,Douglas,132403,111540,111540,0,20863,Georgia
38065,Oliver,1846,0,0,0,1846,NorthDakota
12081,Manatee,322833,304140,304140,0,18693,Florida
13181,Lincoln,7996,0,0,0,7996,Georgia
